opco,dbTechnology,hostName,variant,tenatnId,dbType,dbVersion,memberStatus,clusterName,port,instanceType,databseRole,isClustered,patchCompliance,env,physMemory,totalCPUs,dbSizeMB,encAtRest,encTechnique,backupMethod,isExternalFacing,sslEnabled,databaseTier,auditCompliance,isDBaaS,dbaasVendor,lastChangeDate
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMBM069.ip-10-236-27-50.ec2.internal.27069","traditional","4.0.12","Active","REPMBM069","27069","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","23463.1640625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMBM069.ip-10-236-42-128.ec2.internal.27069","traditional","4.0.12","Active","REPMBM069","27069","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","23463.1640625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMBM069.ip-10-236-11-136.ec2.internal.27069","traditional","4.0.12","Active","REPMBM069","27069","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","23463.1640625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPSRC082.ip-10-236-27-50.ec2.internal.27082","traditional","4.0.12","Active","REPSRC082","27082","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","1881.8984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPSRC082.ip-10-236-42-128.ec2.internal.27082","traditional","4.0.12","Active","REPSRC082","27082","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","1881.8984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPSRC082.ip-10-236-11-136.ec2.internal.27082","traditional","4.0.12","Active","REPSRC082","27082","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","1881.8984375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMOE052.ip-10-236-27-50.ec2.internal.27052","traditional","4.0.12","Active","REPMOE052","27052","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","1073.59765625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMOE052.ip-10-236-42-128.ec2.internal.27052","traditional","4.0.12","Active","REPMOE052","27052","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","1073.59765625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMOE052.ip-10-236-11-136.ec2.internal.27052","traditional","4.0.12","Active","REPMOE052","27052","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","1073.59765625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMOE051.ip-10-236-27-50.ec2.internal.27051","traditional","4.0.12","Active","REPMOE051","27051","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","779.1953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMOE051.ip-10-236-42-128.ec2.internal.27051","traditional","4.0.12","Active","REPMOE051","27051","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","779.1953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMOE051.ip-10-236-11-136.ec2.internal.27051","traditional","4.0.12","Active","REPMOE051","27051","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","779.1953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPPECL055.ip-10-236-27-50.ec2.internal.27055","traditional","4.0.12","Active","REPPECL055","27055","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","11058.5703125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPPECL055.ip-10-236-42-128.ec2.internal.27055","traditional","4.0.12","Active","REPPECL055","27055","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","11058.5703125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPPECL055.ip-10-236-11-136.ec2.internal.27055","traditional","4.0.12","Active","REPPECL055","27055","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","11058.5703125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPPECL054.ip-10-236-27-50.ec2.internal.27054","traditional","4.0.12","Active","REPPECL054","27054","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","123.6484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPPECL054.ip-10-236-42-128.ec2.internal.27054","traditional","4.0.12","Active","REPPECL054","27054","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","123.6484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPPECL054.ip-10-236-11-136.ec2.internal.27054","traditional","4.0.12","Active","REPPECL054","27054","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","123.6484375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMER046.ip-10-236-27-50.ec2.internal.27046","traditional","4.0.12","Active","REPMER046","27046","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","2741.90234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMER046.ip-10-236-42-128.ec2.internal.27046","traditional","4.0.12","Active","REPMER046","27046","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","2741.90234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMER046.ip-10-236-11-136.ec2.internal.27046","traditional","4.0.12","Active","REPMER046","27046","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","2741.90234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMCEDPRO96.ip-10-236-27-50.ec2.internal.27096","traditional","4.0.12","Active","REPMCEDPRO96","27096","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","842.03125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMCEDPRO96.ip-10-236-42-128.ec2.internal.27096","traditional","4.0.12","Active","REPMCEDPRO96","27096","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","842.03125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMCEDPRO96.ip-10-236-11-136.ec2.internal.27096","traditional","4.0.12","Active","REPMCEDPRO96","27096","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","842.03125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMER031.ip-10-236-27-50.ec2.internal.27031","traditional","4.0.12","Active","REPMER031","27031","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","268.18359375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMER031.ip-10-236-42-128.ec2.internal.27031","traditional","4.0.12","Active","REPMER031","27031","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","268.18359375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMER031.ip-10-236-11-136.ec2.internal.27031","traditional","4.0.12","Active","REPMER031","27031","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","268.18359375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMER028.ip-10-236-27-50.ec2.internal.27028","traditional","4.0.12","Active","REPMER028","27028","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","61018.11328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMER028.ip-10-236-42-128.ec2.internal.27028","traditional","4.0.12","Active","REPMER028","27028","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","61018.11328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMER028.ip-10-236-11-136.ec2.internal.27028","traditional","4.0.12","Active","REPMER028","27028","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","61018.11328125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMER023.ip-10-236-27-50.ec2.internal.27023","traditional","4.0.12","Active","REPMER023","27023","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","124.0078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMER023.ip-10-236-42-128.ec2.internal.27023","traditional","4.0.12","Active","REPMER023","27023","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","124.0078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMER023.ip-10-236-11-136.ec2.internal.27023","traditional","4.0.12","Active","REPMER023","27023","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","124.0078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMER021.ip-10-236-27-50.ec2.internal.27021","traditional","4.0.12","Active","REPMER021","27021","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","658.2421875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMER021.ip-10-236-42-128.ec2.internal.27021","traditional","4.0.12","Active","REPMER021","27021","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","658.2421875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMER021.ip-10-236-11-136.ec2.internal.27021","traditional","4.0.12","Active","REPMER021","27021","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","658.2421875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPMER020.ip-10-236-27-50.ec2.internal.27020","traditional","4.0.12","Active","REPMER020","27020","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","6534.078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPMER020.ip-10-236-42-128.ec2.internal.27020","traditional","4.0.12","Active","REPMER020","27020","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","6534.078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPMER020.ip-10-236-11-136.ec2.internal.27020","traditional","4.0.12","Active","REPMER020","27020","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","6534.078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPENH057.ip-10-236-27-50.ec2.internal.27057","traditional","4.0.12","Active","REPENH057","27057","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","123.74609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPENH057.ip-10-236-42-128.ec2.internal.27057","traditional","4.0.12","Active","REPENH057","27057","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","123.74609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPENH057.ip-10-236-11-136.ec2.internal.27057","traditional","4.0.12","Active","REPENH057","27057","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","123.74609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPENH058.ip-10-236-27-50.ec2.internal.27058","traditional","4.0.12","Active","REPENH058","27058","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","123.6953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPENH058.ip-10-236-42-128.ec2.internal.27058","traditional","4.0.12","Active","REPENH058","27058","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","123.6953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPENH058.ip-10-236-11-136.ec2.internal.27058","traditional","4.0.12","Active","REPENH058","27058","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","123.6953125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPENH059.ip-10-236-27-50.ec2.internal.27059","traditional","4.0.12","Active","REPENH059","27059","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","123.89453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPENH059.ip-10-236-42-128.ec2.internal.27059","traditional","4.0.12","Active","REPENH059","27059","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","123.89453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPENH059.ip-10-236-11-136.ec2.internal.27059","traditional","4.0.12","Active","REPENH059","27059","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","123.89453125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPCONTRACTORPAY.ip-10-236-27-50.ec2.internal.27039","traditional","4.0.12","Active","REPCONTRACTORPAY","27039","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","124.8203125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPCONTRACTORPAY.ip-10-236-42-128.ec2.internal.27039","traditional","4.0.12","Active","REPCONTRACTORPAY","27039","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","124.8203125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPCONTRACTORPAY.ip-10-236-11-136.ec2.internal.27039","traditional","4.0.12","Active","REPCONTRACTORPAY","27039","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","124.8203125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPCOG135.ip-10-236-27-50.ec2.internal.27135","traditional","4.0.12","Active","REPCOG135","27135","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","165.7890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPCOG135.ip-10-236-42-128.ec2.internal.27135","traditional","4.0.12","Active","REPCOG135","27135","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","165.7890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-11-136.ec2.internal","Enterprise","mongo.rs.REPCOG135.ip-10-236-11-136.ec2.internal.27135","traditional","4.0.12","Active","REPCOG135","27135","mongo.rs","PRIMARY","Yes","No","prod","267355172864","32","165.7890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-27-50.ec2.internal","Enterprise","mongo.rs.REPDSS138.ip-10-236-27-50.ec2.internal.27138","traditional","4.0.12","Active","REPDSS138","27138","mongo.rs","SECONDARY","Yes","No","prod","267355107328","32","138.52734375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-42-128.ec2.internal","Enterprise","mongo.rs.REPDSS138.ip-10-236-42-128.ec2.internal.27138","traditional","4.0.12","Active","REPDSS138","27138","mongo.rs","SECONDARY","Yes","No","prod","267355172864","32","138.52734375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
